timestamp,location,potentialEvapotranspiration
2013-05-21T00:00:00,Lower,2.0304
2013-05-22T00:00:00,Lower,2.6351999999999998
2013-05-23T00:00:00,Lower,1.9008
2013-05-24T00:00:00,Lower,1.1664
2013-05-25T00:00:00,Lower,0.8208
2013-05-26T00:00:00,Lower,0.7776
2013-05-27T00:00:00,Lower,1.08
2013-05-28T00:00:00,Lower,1.8576
2013-05-29T00:00:00,Lower,0.6048
2013-05-30T00:00:00,Lower,1.0368
2013-05-31T00:00:00,Lower,0.9504
2013-06-01T00:00:00,Lower,0.9935999999999999
2013-06-02T00:00:00,Lower,1.6847999999999999
2013-06-03T00:00:00,Lower,0.7776
2013-06-04T00:00:00,Lower,0.3456
2013-06-05T00:00:00,Lower,0.6912
2013-06-06T00:00:00,Lower,1.4687999999999999
2013-06-07T00:00:00,Lower,2.16
2013-06-08T00:00:00,Lower,4.7951999999999995
2013-06-09T00:00:00,Lower,2.376
2013-06-10T00:00:00,Lower,3.1968
2013-06-11T00:00:00,Lower,2.2896
2013-06-12T00:00:00,Lower,0.3024
2013-06-13T00:00:00,Lower,0.3024
2013-06-14T00:00:00,Lower,0.9072
2013-06-15T00:00:00,Lower,1.6847999999999999
2013-06-16T00:00:00,Lower,1.8576
2013-06-17T00:00:00,Lower,1.8144
2013-06-18T00:00:00,Lower,2.5056
2013-06-19T00:00:00,Lower,2.5488
2013-06-20T00:00:00,Lower,1.2096
2013-06-21T00:00:00,Lower,0.0
2013-06-22T00:00:00,Lower,0.0
2013-06-23T00:00:00,Lower,1.6847999999999999
2013-06-24T00:00:00,Lower,2.592
2013-06-25T00:00:00,Lower,0.2592
2013-06-26T00:00:00,Lower,1.2528
2013-06-27T00:00:00,Lower,2.16
2013-06-28T00:00:00,Lower,1.6416
2013-06-29T00:00:00,Lower,1.4687999999999999
2013-06-30T00:00:00,Lower,1.8144
2013-07-01T00:00:00,Lower,1.5984
2013-07-02T00:00:00,Lower,0.9935999999999999
2013-07-03T00:00:00,Lower,1.0368
2013-07-04T00:00:00,Lower,1.6416
2013-07-05T00:00:00,Lower,1.296
2013-07-06T00:00:00,Lower,0.9504
2013-07-07T00:00:00,Lower,1.5984
2013-07-08T00:00:00,Lower,3.5856000000000003
2013-07-09T00:00:00,Lower,3.2399999999999998
2013-07-10T00:00:00,Lower,3.8016
2013-07-11T00:00:00,Lower,3.8016
2013-07-12T00:00:00,Lower,3.6288
2013-07-13T00:00:00,Lower,3.6288
2013-07-14T00:00:00,Lower,3.1968
2013-07-15T00:00:00,Lower,1.944
2013-07-16T00:00:00,Lower,2.8944
2013-07-17T00:00:00,Lower,2.6784
2013-07-18T00:00:00,Lower,1.6416
2013-07-19T00:00:00,Lower,2.592
2013-07-20T00:00:00,Lower,4.4496
2013-07-21T00:00:00,Lower,4.6224
2013-07-22T00:00:00,Lower,3.888
2013-07-23T00:00:00,Lower,4.1903999999999995
2013-07-24T00:00:00,Lower,4.752
2013-07-25T00:00:00,Lower,3.2832
2013-07-26T00:00:00,Lower,3.7152
2013-07-27T00:00:00,Lower,4.7951999999999995
2013-07-28T00:00:00,Lower,3.672
2013-07-29T00:00:00,Lower,3.4991999999999996
2013-07-30T00:00:00,Lower,2.9375999999999998
2013-07-31T00:00:00,Lower,3.4128000000000003
2013-08-01T00:00:00,Lower,3.1104
2013-08-02T00:00:00,Lower,3.024
2013-08-03T00:00:00,Lower,3.4128000000000003
2013-08-04T00:00:00,Lower,2.9375999999999998
2013-08-05T00:00:00,Lower,4.104
2013-08-06T00:00:00,Lower,5.5728
2013-08-07T00:00:00,Lower,4.8384
2013-08-08T00:00:00,Lower,4.3632
2013-08-09T00:00:00,Lower,4.32
2013-08-10T00:00:00,Lower,3.4128000000000003
2013-08-11T00:00:00,Lower,4.4928
2013-08-12T00:00:00,Lower,5.5296
2013-08-13T00:00:00,Lower,3.7152
2013-08-14T00:00:00,Lower,3.9743999999999997
2013-08-15T00:00:00,Lower,2.9808000000000003
2013-08-16T00:00:00,Lower,3.2832
2013-08-17T00:00:00,Lower,2.376
2013-08-18T00:00:00,Lower,3.3695999999999997
2013-08-19T00:00:00,Lower,3.0671999999999997
2013-08-20T00:00:00,Lower,4.8384
2013-08-21T00:00:00,Lower,4.8384
2013-08-22T00:00:00,Lower,5.0112
2013-08-23T00:00:00,Lower,5.3136
2013-08-24T00:00:00,Lower,5.2703999999999995
2013-08-25T00:00:00,Lower,5.0976
2013-08-26T00:00:00,Lower,5.3136
2013-08-27T00:00:00,Lower,5.4432
2013-08-28T00:00:00,Lower,5.054399999999999
2013-08-29T00:00:00,Lower,5.184
2013-08-30T00:00:00,Lower,4.1472
2013-08-31T00:00:00,Lower,4.968
2013-09-01T00:00:00,Lower,5.4
2013-09-02T00:00:00,Lower,4.752
2013-09-03T00:00:00,Lower,5.616
2013-09-04T00:00:00,Lower,6.1776
2013-09-05T00:00:00,Lower,6.3504
2013-09-06T00:00:00,Lower,6.1776
2013-09-07T00:00:00,Lower,5.5728
2013-09-08T00:00:00,Lower,5.0976
2013-09-09T00:00:00,Lower,5.4864
2013-09-10T00:00:00,Lower,6.739199999999999
2013-09-11T00:00:00,Lower,7.2143999999999995
2013-09-12T00:00:00,Lower,8.380799999999999
2013-09-13T00:00:00,Lower,7.732799999999999
2013-09-14T00:00:00,Lower,6.0912
2013-09-15T00:00:00,Lower,5.4864
2013-09-16T00:00:00,Lower,5.659199999999999
2013-09-17T00:00:00,Lower,5.184
2013-09-18T00:00:00,Lower,5.1408000000000005
2013-09-19T00:00:00,Lower,5.3568
2013-09-20T00:00:00,Lower,5.961600000000001
2013-09-21T00:00:00,Lower,5.7456000000000005
2013-09-22T00:00:00,Lower,6.264
2013-09-23T00:00:00,Lower,6.3072
2013-09-24T00:00:00,Lower,6.2208
2013-09-25T00:00:00,Lower,6.3936
2013-09-26T00:00:00,Lower,5.8751999999999995
2013-09-27T00:00:00,Lower,7.0847999999999995
2013-09-28T00:00:00,Lower,7.56
2013-09-29T00:00:00,Lower,7.6464
2013-09-30T00:00:00,Lower,7.516799999999999
2013-10-01T00:00:00,Lower,8.2944
2013-10-02T00:00:00,Lower,9.9792
2013-10-03T00:00:00,Lower,10.108799999999999
2013-10-04T00:00:00,Lower,9.8928
2013-10-05T00:00:00,Lower,8.9856
2013-10-06T00:00:00,Lower,7.6464
2013-10-07T00:00:00,Lower,7.6464
2013-10-08T00:00:00,Lower,6.8256000000000006
2013-10-09T00:00:00,Lower,6.6528
2013-10-10T00:00:00,Lower,5.918399999999999
2013-10-11T00:00:00,Lower,7.3008
2013-10-12T00:00:00,Lower,6.7824
2013-10-13T00:00:00,Lower,6.7824
2013-10-14T00:00:00,Lower,6.998399999999999
2013-10-15T00:00:00,Lower,7.171200000000001
2013-10-16T00:00:00,Lower,6.998399999999999
2013-10-17T00:00:00,Lower,6.3936
2013-10-18T00:00:00,Lower,6.998399999999999
2013-10-19T00:00:00,Lower,7.387200000000001
2013-10-20T00:00:00,Lower,7.128
2013-10-21T00:00:00,Lower,6.2208
2013-10-22T00:00:00,Lower,7.4304
2013-10-23T00:00:00,Lower,7.4304
2013-10-24T00:00:00,Lower,7.2576
2013-10-25T00:00:00,Lower,6.3072
2013-10-26T00:00:00,Lower,7.0416
2013-10-27T00:00:00,Lower,6.696
2013-10-28T00:00:00,Lower,6.7824
2013-10-29T00:00:00,Lower,6.912
2013-10-30T00:00:00,Lower,6.5664
2013-10-31T00:00:00,Lower,6.4799999999999995
2013-11-01T00:00:00,Lower,6.912
2013-11-02T00:00:00,Lower,7.0847999999999995
2013-11-03T00:00:00,Lower,7.2576
2013-11-04T00:00:00,Lower,7.2576
2013-11-05T00:00:00,Lower,7.6032
2013-11-06T00:00:00,Lower,8.1648
2013-11-07T00:00:00,Lower,8.5536
2013-11-08T00:00:00,Lower,8.510399999999999
2013-11-09T00:00:00,Lower,7.8192
2013-11-10T00:00:00,Lower,8.208
2013-11-11T00:00:00,Lower,7.516799999999999
2013-11-12T00:00:00,Lower,7.992
2013-11-13T00:00:00,Lower,6.9552000000000005
2013-11-14T00:00:00,Lower,7.2576
2013-11-15T00:00:00,Lower,7.3008
2013-11-16T00:00:00,Lower,7.516799999999999
2013-11-17T00:00:00,Lower,6.8688
2013-11-18T00:00:00,Lower,7.387200000000001
2013-11-19T00:00:00,Lower,7.128
2013-11-20T00:00:00,Lower,6.912
2013-11-21T00:00:00,Lower,7.128
2013-11-22T00:00:00,Lower,6.998399999999999
2013-11-23T00:00:00,Lower,7.2143999999999995
2013-11-24T00:00:00,Lower,8.0352
2013-11-25T00:00:00,Lower,9.3744
2013-11-26T00:00:00,Lower,7.6032
2013-11-27T00:00:00,Lower,8.1648
2013-11-28T00:00:00,Lower,7.56
2013-11-29T00:00:00,Lower,7.516799999999999
2013-11-30T00:00:00,Lower,6.998399999999999
2013-12-01T00:00:00,Lower,6.5664
2013-12-02T00:00:00,Lower,6.3936
2013-12-03T00:00:00,Lower,6.1776
2013-12-04T00:00:00,Lower,6.696
2013-12-05T00:00:00,Lower,5.7024
2013-12-06T00:00:00,Lower,6.134399999999999
2013-12-07T00:00:00,Lower,5.3136
2013-12-08T00:00:00,Lower,5.3136
2013-12-09T00:00:00,Lower,5.184
2013-12-10T00:00:00,Lower,4.6224
2013-12-11T00:00:00,Lower,5.7456000000000005
2013-12-12T00:00:00,Lower,5.5296
2013-12-13T00:00:00,Lower,6.696
2013-12-14T00:00:00,Lower,6.4368
2013-12-15T00:00:00,Lower,6.8688
2013-12-16T00:00:00,Lower,6.7824
2013-12-17T00:00:00,Lower,6.6528
2013-12-18T00:00:00,Lower,7.171200000000001
2013-12-19T00:00:00,Lower,6.696
2013-12-20T00:00:00,Lower,6.048
2013-12-21T00:00:00,Lower,4.7951999999999995
2013-12-22T00:00:00,Lower,4.536
2013-12-23T00:00:00,Lower,5.1408000000000005
2013-12-24T00:00:00,Lower,5.918399999999999
2013-12-25T00:00:00,Lower,5.616
2013-12-26T00:00:00,Lower,5.918399999999999
2013-12-27T00:00:00,Lower,4.6224
2013-12-28T00:00:00,Lower,4.2336
2013-12-29T00:00:00,Lower,4.4928
2013-12-30T00:00:00,Lower,4.1472
2013-12-31T00:00:00,Lower,5.3568
